,Epoch,Loss Type,Loss Value
6529,1.203174603,G_loss,1.3132
379,1.206349206,D_loss,1.4852
6530,1.206349206,G_loss,1.7079
380,1.20952381,D_loss,0.6344
6531,1.20952381,G_loss,1.772
381,1.212698413,D_loss,1.0301
6532,1.212698413,G_loss,1.3019
382,1.215873016,D_loss,0.9616
6533,1.215873016,G_loss,1.2148
383,1.219047619,D_loss,0.8445
6534,1.219047619,G_loss,1.4218
384,1.222222222,D_loss,0.7088
6535,1.222222222,G_loss,2.0427
385,1.225396825,D_loss,1.11
6536,1.225396825,G_loss,1.1983
386,1.228571429,D_loss,0.8934
6537,1.228571429,G_loss,2.1858
387,1.231746032,D_loss,0.7239
6538,1.231746032,G_loss,1.8917
388,1.234920635,D_loss,1.4432
6539,1.234920635,G_loss,0.8527
389,1.238095238,D_loss,0.9991
6540,1.238095238,G_loss,1.758
390,1.241269841,D_loss,1.4185
6541,1.241269841,G_loss,1.2229
391,1.244444444,D_loss,1.6841
6542,1.244444444,G_loss,1.0797
392,1.247619048,D_loss,1.0046
6543,1.247619048,G_loss,1.248
393,1.250793651,D_loss,1.1596
6544,1.250793651,G_loss,1.2903
394,1.253968254,D_loss,1.3855
6545,1.253968254,G_loss,0.9326
395,1.257142857,D_loss,1.4911
6546,1.257142857,G_loss,0.7587
396,1.26031746,D_loss,0.8352
6547,1.26031746,G_loss,2.0028
397,1.263492063,D_loss,1.4871
6548,1.263492063,G_loss,0.843
398,1.266666667,D_loss,1.6979
6549,1.266666667,G_loss,1.3951
399,1.26984127,D_loss,1.5917
6550,1.26984127,G_loss,0.8175
400,1.273015873,D_loss,1.1569
6551,1.273015873,G_loss,1.4916
401,1.276190476,D_loss,1.1563
6552,1.276190476,G_loss,1.3671
402,1.279365079,D_loss,1.2449
6553,1.279365079,G_loss,1.7513
403,1.282539683,D_loss,1.6292
6554,1.282539683,G_loss,1.3618
404,1.285714286,D_loss,0.917
6555,1.285714286,G_loss,1.2949
405,1.288888889,D_loss,1.0487
6556,1.288888889,G_loss,1.1937
406,1.292063492,D_loss,0.9635
6557,1.292063492,G_loss,1.2582
407,1.295238095,D_loss,1.5758
6558,1.295238095,G_loss,1.1908
408,1.298412698,D_loss,1.0417
6559,1.298412698,G_loss,1.1076
409,1.301587302,D_loss,1.5801
6560,1.301587302,G_loss,0.6511
410,1.304761905,D_loss,1.0401
6561,1.304761905,G_loss,1.1702
411,1.307936508,D_loss,1.3328
6562,1.307936508,G_loss,1.3194
412,1.311111111,D_loss,0.7546
6563,1.311111111,G_loss,1.9487
413,1.314285714,D_loss,0.7362
6564,1.314285714,G_loss,1.7866
414,1.317460317,D_loss,0.9311
6565,1.317460317,G_loss,1.7877
415,1.320634921,D_loss,1.0878
6566,1.320634921,G_loss,0.9824
416,1.323809524,D_loss,0.8746
6567,1.323809524,G_loss,2.0944
417,1.326984127,D_loss,1.3788
6568,1.326984127,G_loss,1.1683
418,1.33015873,D_loss,1.4498
6569,1.33015873,G_loss,1.6938
419,1.333333333,D_loss,0.8242
6570,1.333333333,G_loss,1.4961
420,1.336507937,D_loss,1.1375
6571,1.336507937,G_loss,1.4414
421,1.33968254,D_loss,1.2488
6572,1.33968254,G_loss,1.3412
422,1.342857143,D_loss,1.1164
6573,1.342857143,G_loss,1.0899
423,1.346031746,D_loss,0.8298
6574,1.346031746,G_loss,2.3647
424,1.349206349,D_loss,1.2317
6575,1.349206349,G_loss,1.0281
425,1.352380952,D_loss,1.4698
6576,1.352380952,G_loss,1.2684
426,1.355555556,D_loss,0.8879
6577,1.355555556,G_loss,1.5135
427,1.358730159,D_loss,1.333
6578,1.358730159,G_loss,0.9637
428,1.361904762,D_loss,0.5603
6579,1.361904762,G_loss,2.0549
429,1.365079365,D_loss,1.1123
6580,1.365079365,G_loss,1.881
430,1.368253968,D_loss,0.7677
6581,1.368253968,G_loss,2.0947
431,1.371428571,D_loss,0.8919
6582,1.371428571,G_loss,1.4567
432,1.374603175,D_loss,1.1281
6583,1.374603175,G_loss,1.6764
433,1.377777778,D_loss,1.0171
6584,1.377777778,G_loss,1.3912
434,1.380952381,D_loss,0.8701
6585,1.380952381,G_loss,1.6325
435,1.384126984,D_loss,1.5031
6586,1.384126984,G_loss,1.7052
436,1.387301587,D_loss,1.1864
6587,1.387301587,G_loss,1.4924
437,1.39047619,D_loss,1.5312
6588,1.39047619,G_loss,1.4799
438,1.393650794,D_loss,1.5435
6589,1.393650794,G_loss,0.7697
439,1.396825397,D_loss,0.9972
6590,1.396825397,G_loss,1.7143
440,1.4,D_loss,1.146
6591,1.4,G_loss,2.0756
441,1.403174603,D_loss,1.3285
6592,1.403174603,G_loss,1.0234
442,1.406349206,D_loss,0.9149
6593,1.406349206,G_loss,1.2614
443,1.40952381,D_loss,0.6921
6594,1.40952381,G_loss,1.6415
444,1.412698413,D_loss,0.5167
6595,1.412698413,G_loss,2.6375
445,1.415873016,D_loss,1.2957
6596,1.415873016,G_loss,1.0884
446,1.419047619,D_loss,0.6369
6597,1.419047619,G_loss,1.5904
447,1.422222222,D_loss,1.0486
6598,1.422222222,G_loss,1.4474
448,1.425396825,D_loss,1.1376
6599,1.425396825,G_loss,0.9421
449,1.428571429,D_loss,0.6498
6600,1.428571429,G_loss,1.8751
450,1.431746032,D_loss,1.6191
6601,1.431746032,G_loss,1.2365
451,1.434920635,D_loss,1.2756
6602,1.434920635,G_loss,0.7995
452,1.438095238,D_loss,1.3873
6603,1.438095238,G_loss,1.2132
453,1.441269841,D_loss,1.1834
6604,1.441269841,G_loss,1.8584
454,1.444444444,D_loss,0.9335
6605,1.444444444,G_loss,1.0505
455,1.447619048,D_loss,1.1107
6606,1.447619048,G_loss,1.4192
456,1.450793651,D_loss,1.4091
6607,1.450793651,G_loss,1.0106
457,1.453968254,D_loss,1.0437
6608,1.453968254,G_loss,1.2422
458,1.457142857,D_loss,0.6364
6609,1.457142857,G_loss,2.2184
459,1.46031746,D_loss,1.3754
6610,1.46031746,G_loss,1.2678
460,1.463492063,D_loss,1.2196
6611,1.463492063,G_loss,1.5143
461,1.466666667,D_loss,1.2144
6612,1.466666667,G_loss,1.2888
462,1.46984127,D_loss,1.08
6613,1.46984127,G_loss,1.4255
463,1.473015873,D_loss,1.2107
6614,1.473015873,G_loss,1.396
464,1.476190476,D_loss,0.9286
6615,1.476190476,G_loss,1.9835
465,1.479365079,D_loss,1.4757
6616,1.479365079,G_loss,0.9076
466,1.482539683,D_loss,2.9776
6617,1.482539683,G_loss,1.6493
467,1.485714286,D_loss,1.072
6618,1.485714286,G_loss,1.4635
468,1.488888889,D_loss,1.525
6619,1.488888889,G_loss,1.0612
469,1.492063492,D_loss,0.9501
6620,1.492063492,G_loss,1.7419
470,1.495238095,D_loss,0.9746
6621,1.495238095,G_loss,1.7926
471,1.498412698,D_loss,0.6046
6622,1.498412698,G_loss,2.1901
472,1.501587302,D_loss,1.8454
6623,1.501587302,G_loss,0.8252
473,1.504761905,D_loss,1.3929
6624,1.504761905,G_loss,0.7752
474,1.507936508,D_loss,1.1862
6625,1.507936508,G_loss,1.2916
475,1.511111111,D_loss,0.6156
6626,1.511111111,G_loss,2.0717
476,1.514285714,D_loss,1.0299
6627,1.514285714,G_loss,0.8749
477,1.517460317,D_loss,0.7929
6628,1.517460317,G_loss,2.126
478,1.520634921,D_loss,0.9955
6629,1.520634921,G_loss,1.4577
479,1.523809524,D_loss,0.976
6630,1.523809524,G_loss,1.2287
480,1.526984127,D_loss,1.2092
6631,1.526984127,G_loss,1.157
481,1.53015873,D_loss,0.7922
6632,1.53015873,G_loss,1.186
482,1.533333333,D_loss,1.0815
6633,1.533333333,G_loss,0.9096
483,1.536507937,D_loss,1.1512
6634,1.536507937,G_loss,1.8917
484,1.53968254,D_loss,1.9586
6635,1.53968254,G_loss,1.2718
485,1.542857143,D_loss,1.3429
6636,1.542857143,G_loss,1.0669
486,1.546031746,D_loss,0.9617
6637,1.546031746,G_loss,1.4142
487,1.549206349,D_loss,1.0101
6638,1.549206349,G_loss,0.9795
488,1.552380952,D_loss,0.8582
6639,1.552380952,G_loss,1.3157
489,1.555555556,D_loss,1.1254
6640,1.555555556,G_loss,0.9857
490,1.558730159,D_loss,2.0419
6641,1.558730159,G_loss,1.1608
491,1.561904762,D_loss,0.843
6642,1.561904762,G_loss,2.0542
492,1.565079365,D_loss,1.0952
6643,1.565079365,G_loss,1.6012
493,1.568253968,D_loss,1.0837
6644,1.568253968,G_loss,1.377
494,1.571428571,D_loss,1.2305
6645,1.571428571,G_loss,0.8779
495,1.574603175,D_loss,1.422
6646,1.574603175,G_loss,1.1347
496,1.577777778,D_loss,1.0552
6647,1.577777778,G_loss,1.7009
497,1.580952381,D_loss,2.3364
6648,1.580952381,G_loss,0.4017
498,1.584126984,D_loss,1.3021
6649,1.584126984,G_loss,1.1149
499,1.587301587,D_loss,1.0945
6650,1.587301587,G_loss,1.2586
500,1.59047619,D_loss,1.9175
6651,1.59047619,G_loss,0.7317
501,1.593650794,D_loss,1.2382
6652,1.593650794,G_loss,1.5165
502,1.596825397,D_loss,0.8451
6653,1.596825397,G_loss,1.5674
503,1.6,D_loss,0.8605
6654,1.6,G_loss,1.3843
504,1.603174603,D_loss,0.8541
6655,1.603174603,G_loss,1.5779
505,1.606349206,D_loss,0.7248
6656,1.606349206,G_loss,1.2467
506,1.60952381,D_loss,1.0391
6657,1.60952381,G_loss,1.5804
507,1.612698413,D_loss,1.1083
6658,1.612698413,G_loss,1.2599
508,1.615873016,D_loss,2.3348
6659,1.615873016,G_loss,0.4333
509,1.619047619,D_loss,1.2231
6660,1.619047619,G_loss,1.3963
510,1.622222222,D_loss,0.8411
6661,1.622222222,G_loss,1.2535
511,1.625396825,D_loss,0.919
6662,1.625396825,G_loss,1.5343
512,1.628571429,D_loss,1.3158
6663,1.628571429,G_loss,0.7813
513,1.631746032,D_loss,1.5441
6664,1.631746032,G_loss,0.8777
514,1.634920635,D_loss,0.853
6665,1.634920635,G_loss,1.6418
515,1.638095238,D_loss,1.0398
6666,1.638095238,G_loss,1.6501
516,1.641269841,D_loss,1.416
6667,1.641269841,G_loss,1.3612
517,1.644444444,D_loss,1.4941
6668,1.644444444,G_loss,1.3574
518,1.647619048,D_loss,2.0585
6669,1.647619048,G_loss,0.8823
519,1.650793651,D_loss,1.0066
6670,1.650793651,G_loss,1.153
520,1.653968254,D_loss,0.8803
6671,1.653968254,G_loss,1.5357
521,1.657142857,D_loss,1.211
6672,1.657142857,G_loss,1.1091
522,1.66031746,D_loss,0.9017
6673,1.66031746,G_loss,1.6042
523,1.663492063,D_loss,1.283
6674,1.663492063,G_loss,1.4563
524,1.666666667,D_loss,2.4551
6675,1.666666667,G_loss,0.8671
525,1.66984127,D_loss,0.8668
6676,1.66984127,G_loss,1.6978
526,1.673015873,D_loss,1.2853
6677,1.673015873,G_loss,1.2326
527,1.676190476,D_loss,1.2068
6678,1.676190476,G_loss,1.0915
528,1.679365079,D_loss,0.964
6679,1.679365079,G_loss,1.7428
529,1.682539683,D_loss,1.1058
6680,1.682539683,G_loss,1.8166
530,1.685714286,D_loss,1.2466
6681,1.685714286,G_loss,1.2285
531,1.688888889,D_loss,1.0984
6682,1.688888889,G_loss,1.4156
532,1.692063492,D_loss,1.263
6683,1.692063492,G_loss,1.2914
533,1.695238095,D_loss,0.8852
6684,1.695238095,G_loss,1.5444
534,1.698412698,D_loss,0.9798
6685,1.698412698,G_loss,1.5456
535,1.701587302,D_loss,1.0345
6686,1.701587302,G_loss,1.777
536,1.704761905,D_loss,1.1278
6687,1.704761905,G_loss,0.9219
537,1.707936508,D_loss,0.8203
6688,1.707936508,G_loss,1.7615
538,1.711111111,D_loss,0.849
6689,1.711111111,G_loss,1.2476
539,1.714285714,D_loss,0.9193
6690,1.714285714,G_loss,1.6441
540,1.717460317,D_loss,1.1848
6691,1.717460317,G_loss,1.1981
541,1.720634921,D_loss,1.2438
6692,1.720634921,G_loss,1.2211
542,1.723809524,D_loss,0.7748
6693,1.723809524,G_loss,1.5754
543,1.726984127,D_loss,1.2429
6694,1.726984127,G_loss,2.714
544,1.73015873,D_loss,0.9134
6695,1.73015873,G_loss,1.9756
545,1.733333333,D_loss,1.3133
6696,1.733333333,G_loss,1.4091
546,1.736507937,D_loss,0.7099
6697,1.736507937,G_loss,1.3343
547,1.73968254,D_loss,0.9624
6698,1.73968254,G_loss,1.3829
548,1.742857143,D_loss,1.2637
6699,1.742857143,G_loss,1.3164
549,1.746031746,D_loss,1.0763
6700,1.746031746,G_loss,0.7673
550,1.749206349,D_loss,0.8859
6701,1.749206349,G_loss,1.5233
551,1.752380952,D_loss,0.8973
6702,1.752380952,G_loss,2.1806
552,1.755555556,D_loss,1.1767
6703,1.755555556,G_loss,1.1342
553,1.758730159,D_loss,0.964
6704,1.758730159,G_loss,1.2811
554,1.761904762,D_loss,1.2803
6705,1.761904762,G_loss,1.8977
555,1.765079365,D_loss,0.8436
6706,1.765079365,G_loss,2.287
556,1.768253968,D_loss,1.1791
6707,1.768253968,G_loss,1.5
557,1.771428571,D_loss,1.0244
6708,1.771428571,G_loss,1.1589
558,1.774603175,D_loss,0.8549
6709,1.774603175,G_loss,1.8445
559,1.777777778,D_loss,1.135
6710,1.777777778,G_loss,1.1298
560,1.780952381,D_loss,1.6943
6711,1.780952381,G_loss,0.9829
561,1.784126984,D_loss,0.8208
6712,1.784126984,G_loss,1.7653
562,1.787301587,D_loss,1.0824
6713,1.787301587,G_loss,1.635
563,1.79047619,D_loss,1.1182
6714,1.79047619,G_loss,1.8431
564,1.793650794,D_loss,1.9798
6715,1.793650794,G_loss,1.1493
565,1.796825397,D_loss,1.3264
6716,1.796825397,G_loss,0.7769
566,1.8,D_loss,0.7494
6717,1.8,G_loss,1.5928
567,1.803174603,D_loss,1.0074
6718,1.803174603,G_loss,1.1862
568,1.806349206,D_loss,1.1382
6719,1.806349206,G_loss,1.3718
569,1.80952381,D_loss,1.1795
6720,1.80952381,G_loss,1.4401
570,1.812698413,D_loss,1.5216
6721,1.812698413,G_loss,1.0346
571,1.815873016,D_loss,0.6102
6722,1.815873016,G_loss,1.8719
572,1.819047619,D_loss,1.2058
6723,1.819047619,G_loss,1.4563
573,1.822222222,D_loss,1.145
6724,1.822222222,G_loss,1.308
574,1.825396825,D_loss,1.0236
6725,1.825396825,G_loss,1.5215
575,1.828571429,D_loss,0.9251
6726,1.828571429,G_loss,1.1771
576,1.831746032,D_loss,1.1117
6727,1.831746032,G_loss,1.1611
577,1.834920635,D_loss,0.9779
6728,1.834920635,G_loss,1.5772
578,1.838095238,D_loss,1.0746
6729,1.838095238,G_loss,1.2141
579,1.841269841,D_loss,1.6293
6730,1.841269841,G_loss,1.4745
580,1.844444444,D_loss,0.9504
6731,1.844444444,G_loss,1.4189
581,1.847619048,D_loss,0.78
6732,1.847619048,G_loss,1.4238
582,1.850793651,D_loss,1.7152
6733,1.850793651,G_loss,1.1203
583,1.853968254,D_loss,1.3014
6734,1.853968254,G_loss,2.5234
584,1.857142857,D_loss,1.7925
6735,1.857142857,G_loss,0.9471
585,1.86031746,D_loss,0.8492
6736,1.86031746,G_loss,1.4559
586,1.863492063,D_loss,1.3918
6737,1.863492063,G_loss,1.1035
587,1.866666667,D_loss,1.4156
6738,1.866666667,G_loss,1.1891
588,1.86984127,D_loss,1.1409
6739,1.86984127,G_loss,1.308
589,1.873015873,D_loss,1.0297
6740,1.873015873,G_loss,1.1552
590,1.876190476,D_loss,0.9727
6741,1.876190476,G_loss,1.4283
591,1.879365079,D_loss,1.5502
6742,1.879365079,G_loss,0.6716
592,1.882539683,D_loss,1.2157
6743,1.882539683,G_loss,1.2182
593,1.885714286,D_loss,1.1423
6744,1.885714286,G_loss,1.2512
594,1.888888889,D_loss,1.2355
6745,1.888888889,G_loss,0.9852
595,1.892063492,D_loss,1.0025
6746,1.892063492,G_loss,1.1883
596,1.895238095,D_loss,1.1522
6747,1.895238095,G_loss,1.2467
597,1.898412698,D_loss,1.152
6748,1.898412698,G_loss,1.0747
598,1.901587302,D_loss,1.7912
6749,1.901587302,G_loss,0.8214
599,1.904761905,D_loss,1.4429
6750,1.904761905,G_loss,0.9147
600,1.907936508,D_loss,0.8869
6751,1.907936508,G_loss,1.1724
601,1.911111111,D_loss,0.957
6752,1.911111111,G_loss,1.1953
602,1.914285714,D_loss,1.0498
6753,1.914285714,G_loss,1.4496
603,1.917460317,D_loss,1.0379
6754,1.917460317,G_loss,2.0756
604,1.920634921,D_loss,1.3326
6755,1.920634921,G_loss,1.3634
605,1.923809524,D_loss,0.8975
6756,1.923809524,G_loss,1.4994
606,1.926984127,D_loss,1.4512
6757,1.926984127,G_loss,1.3125
607,1.93015873,D_loss,0.7816
6758,1.93015873,G_loss,1.9779
608,1.933333333,D_loss,1.4367
6759,1.933333333,G_loss,0.9328
609,1.936507937,D_loss,0.9238
6760,1.936507937,G_loss,1.2827
610,1.93968254,D_loss,1.2439
6761,1.93968254,G_loss,1.0252
611,1.942857143,D_loss,1.2677
6762,1.942857143,G_loss,1.1252
612,1.946031746,D_loss,1.4455
6763,1.946031746,G_loss,1.1963
613,1.949206349,D_loss,0.9633
6764,1.949206349,G_loss,1.2278
614,1.952380952,D_loss,0.9765
6765,1.952380952,G_loss,1.3629
615,1.955555556,D_loss,0.8629
6766,1.955555556,G_loss,1.1536
616,1.958730159,D_loss,1.1832
6767,1.958730159,G_loss,1.1479
617,1.961904762,D_loss,0.974
6768,1.961904762,G_loss,1.5491
618,1.965079365,D_loss,1.1298
6769,1.965079365,G_loss,1.8179
619,1.968253968,D_loss,0.9554
6770,1.968253968,G_loss,1.5116
620,1.971428571,D_loss,1.1886
6771,1.971428571,G_loss,1.0746
621,1.974603175,D_loss,1.686
6772,1.974603175,G_loss,0.7437
622,1.977777778,D_loss,0.92
6773,1.977777778,G_loss,1.5094
623,1.980952381,D_loss,1.3464
6774,1.980952381,G_loss,0.7155
624,1.984126984,D_loss,1.2244
6775,1.984126984,G_loss,0.9442
625,1.987301587,D_loss,1.0047
6776,1.987301587,G_loss,1.7855
626,1.99047619,D_loss,1.5684
6777,1.99047619,G_loss,1.341
627,1.993650794,D_loss,1.6466
6778,1.993650794,G_loss,1.1983
628,1.996825397,D_loss,0.8045
6779,1.996825397,G_loss,1.6771
629,2,D_loss,1.8789
6780,2,G_loss,0.8731
630,2.003174603,D_loss,1.2765
6781,2.003174603,G_loss,1.1557
631,2.006349206,D_loss,1.2164
6782,2.006349206,G_loss,1.1564
632,2.00952381,D_loss,1.1539
6783,2.00952381,G_loss,1.3003
633,2.012698413,D_loss,1.0012
6784,2.012698413,G_loss,1.3591
634,2.015873016,D_loss,1.5128
6785,2.015873016,G_loss,0.85
635,2.019047619,D_loss,0.9969
6786,2.019047619,G_loss,1.6753
636,2.022222222,D_loss,1.5132
6787,2.022222222,G_loss,0.689
637,2.025396825,D_loss,1.1274
6788,2.025396825,G_loss,1.2119
638,2.028571429,D_loss,1.5408
6789,2.028571429,G_loss,0.9183
639,2.031746032,D_loss,1.2831
6790,2.031746032,G_loss,1.0359
640,2.034920635,D_loss,0.908
6791,2.034920635,G_loss,1.526
641,2.038095238,D_loss,0.8173
6792,2.038095238,G_loss,1.4792
642,2.041269841,D_loss,1.2573
6793,2.041269841,G_loss,1.5868
643,2.044444444,D_loss,1.4419
6794,2.044444444,G_loss,1.0815
644,2.047619048,D_loss,1.3067
6795,2.047619048,G_loss,1.423
645,2.050793651,D_loss,0.9636
6796,2.050793651,G_loss,1.7553
646,2.053968254,D_loss,1.2353
6797,2.053968254,G_loss,1.0205
647,2.057142857,D_loss,1.234
6798,2.057142857,G_loss,1.4066
648,2.06031746,D_loss,0.9989
6799,2.06031746,G_loss,1.4576
649,2.063492063,D_loss,1.2973
6800,2.063492063,G_loss,1.0671
650,2.066666667,D_loss,0.9787
6801,2.066666667,G_loss,1.4176
651,2.06984127,D_loss,0.6397
6802,2.06984127,G_loss,1.9915
652,2.073015873,D_loss,1.9058
6803,2.073015873,G_loss,1.1348
653,2.076190476,D_loss,0.6199
6804,2.076190476,G_loss,1.9303
654,2.079365079,D_loss,1.51
6805,2.079365079,G_loss,1.5311
655,2.082539683,D_loss,1.0916
6806,2.082539683,G_loss,1.2555
656,2.085714286,D_loss,1.332
6807,2.085714286,G_loss,1.2958
657,2.088888889,D_loss,1.5895
6808,2.088888889,G_loss,0.9835
658,2.092063492,D_loss,0.8355
6809,2.092063492,G_loss,1.1916
659,2.095238095,D_loss,1.054
6810,2.095238095,G_loss,1.4105
660,2.098412698,D_loss,1.0535
6811,2.098412698,G_loss,1.0461
661,2.101587302,D_loss,1.4847
6812,2.101587302,G_loss,1.1071
662,2.104761905,D_loss,1.6724
6813,2.104761905,G_loss,0.9887
663,2.107936508,D_loss,1.6175
6814,2.107936508,G_loss,0.9933
664,2.111111111,D_loss,1.4788
6815,2.111111111,G_loss,0.8586
665,2.114285714,D_loss,0.9811
6816,2.114285714,G_loss,1.3762
666,2.117460317,D_loss,1.3549
6817,2.117460317,G_loss,0.9277
667,2.120634921,D_loss,1.3305
6818,2.120634921,G_loss,0.9915
668,2.123809524,D_loss,1.158
6819,2.123809524,G_loss,1.6358
669,2.126984127,D_loss,1.4828
6820,2.126984127,G_loss,1.005
670,2.13015873,D_loss,0.9779
6821,2.13015873,G_loss,1.593
671,2.133333333,D_loss,1.0205
6822,2.133333333,G_loss,1.48
672,2.136507937,D_loss,0.9605
6823,2.136507937,G_loss,1.4711
673,2.13968254,D_loss,1.1791
6824,2.13968254,G_loss,1.043
674,2.142857143,D_loss,1.262
6825,2.142857143,G_loss,0.9953
675,2.146031746,D_loss,1.2743
6826,2.146031746,G_loss,1.1949
676,2.149206349,D_loss,1.3528
6827,2.149206349,G_loss,1.673
677,2.152380952,D_loss,1.3833
6828,2.152380952,G_loss,1.2459
678,2.155555556,D_loss,1.1802
6829,2.155555556,G_loss,1.403
679,2.158730159,D_loss,1.9594
6830,2.158730159,G_loss,0.5745
680,2.161904762,D_loss,0.8363
6831,2.161904762,G_loss,1.3835
681,2.165079365,D_loss,1.0059
6832,2.165079365,G_loss,1.1833
682,2.168253968,D_loss,1.0798
6833,2.168253968,G_loss,1.0213
683,2.171428571,D_loss,0.9207
6834,2.171428571,G_loss,1.1698
684,2.174603175,D_loss,1.39
6835,2.174603175,G_loss,1.1247
685,2.177777778,D_loss,0.9501
6836,2.177777778,G_loss,1.3076
686,2.180952381,D_loss,0.6823
6837,2.180952381,G_loss,1.6789
687,2.184126984,D_loss,1.4155
6838,2.184126984,G_loss,1.0785
688,2.187301587,D_loss,1.3624
6839,2.187301587,G_loss,1.1475
689,2.19047619,D_loss,1.89
6840,2.19047619,G_loss,0.9721
690,2.193650794,D_loss,1.5142
6841,2.193650794,G_loss,0.8255
691,2.196825397,D_loss,1.3027
6842,2.196825397,G_loss,0.9718
692,2.2,D_loss,1.0328
6843,2.2,G_loss,1.1042
693,2.203174603,D_loss,1.2292
6844,2.203174603,G_loss,0.9833
694,2.206349206,D_loss,1.2737
6845,2.206349206,G_loss,1.0587
695,2.20952381,D_loss,1.5518
6846,2.20952381,G_loss,0.7281
696,2.212698413,D_loss,1.4776
6847,2.212698413,G_loss,0.8467
697,2.215873016,D_loss,1.406
6848,2.215873016,G_loss,0.7672
698,2.219047619,D_loss,1.2619
6849,2.219047619,G_loss,1.2712
699,2.222222222,D_loss,1.2793
6850,2.222222222,G_loss,1.3175
700,2.225396825,D_loss,1.5463
6851,2.225396825,G_loss,1.3134
701,2.228571429,D_loss,1.5746
6852,2.228571429,G_loss,0.8394
702,2.231746032,D_loss,1.1863
6853,2.231746032,G_loss,0.9926
703,2.234920635,D_loss,1.0438
6854,2.234920635,G_loss,1.2862
704,2.238095238,D_loss,1.2872
6855,2.238095238,G_loss,1.0081
705,2.241269841,D_loss,1.7395
6856,2.241269841,G_loss,0.4172
706,2.244444444,D_loss,1.2649
6857,2.244444444,G_loss,1.0095
707,2.247619048,D_loss,1.8602
6858,2.247619048,G_loss,0.8815
708,2.250793651,D_loss,1.0066
6859,2.250793651,G_loss,1.2342
709,2.253968254,D_loss,1.7257
6860,2.253968254,G_loss,1.1737
710,2.257142857,D_loss,1.7033
6861,2.257142857,G_loss,0.6818
711,2.26031746,D_loss,1.2741
6862,2.26031746,G_loss,1.4332
712,2.263492063,D_loss,1.1825
6863,2.263492063,G_loss,1.1397
713,2.266666667,D_loss,1.2228
6864,2.266666667,G_loss,1.0253
714,2.26984127,D_loss,1.6468
6865,2.26984127,G_loss,0.8637
715,2.273015873,D_loss,1.2693
6866,2.273015873,G_loss,0.8393
716,2.276190476,D_loss,1.2651
6867,2.276190476,G_loss,1.1233
717,2.279365079,D_loss,1.6647
6868,2.279365079,G_loss,1.0531
718,2.282539683,D_loss,1.1515
6869,2.282539683,G_loss,1.1135
719,2.285714286,D_loss,1.2708
6870,2.285714286,G_loss,1.0173
720,2.288888889,D_loss,1.865
6871,2.288888889,G_loss,0.8227
721,2.292063492,D_loss,1.0799
6872,2.292063492,G_loss,1.2753
722,2.295238095,D_loss,0.8446
6873,2.295238095,G_loss,1.3069
723,2.298412698,D_loss,1.1775
